'Imei','InternalName','DID','LID','Firmware','Modem','Operator','Country','FID','Latitude','Longitude','TimeZone','Age','NumFirstConnect','CatFirstConnectEqual','CatFirstConnectExtreme'
'45458fad2266a62b2f0c40140e13245b','ATLAS_2G_SPB','6','28','0.2.33V11','M66FBR03A07','','France','1314','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Paris','589','4.0','muy bajo','bajo'
'210302488ea475f4f4e63610b3ff9201','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','3129','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','290','4.0','muy bajo','bajo'
'e49d4cea8ddc1899806d953c8520de96','ATLAS_2SP','2','7','0.1.17','BC66NBR01A11','Movistar','Spain','2295','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','537','7.0','alto','bajo'
'23516ddbedfd3554a74c1b252e9d56a4','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Croatia','1189','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Zagreb','995','4.0','muy bajo','bajo'
'e3ac7f72ce44bc9371e76368e8482109','ATLAS_2SPB','54','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','3703','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','24','3.0','muy bajo','bajo'
'd05e41206a03c045075deea761f6421a','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2170','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','246','19.0','muy alto','bajo'
'7138380707a4073140cb95b004ca8f0f','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3119','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','308','3.0','muy bajo','bajo'
'ee3848ed14c45e6ad09b32c6a46c81d7','ATLAS_2S','2','7','0.1.15','BC66NBR01A10','Movistar','Spain','1326','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','917','4.0','muy bajo','bajo'
'6c249cb4223818061fdd11419f6bef6b','ATLAS_2SPB','1','38','0.3.40V12BC660','BC660KGLAAR01A05','1nce','Germany','3060','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','143','6.0','alto','bajo'
'a46aa7c1b0329e5aaf08c66cd29ebf23','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Vodafone','Spain','2867','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','364','4.0','muy bajo','bajo'
'66a3cc267e4a68d1254ca4bec5945871','ATLAS_2G_SPB','2','18','0.2.34V11','M66FCR01A02BT','Movistar','Portugal','2177','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','451','5.0','bajo','bajo'
'4f51a09afecd4586e07b584eb0ff42c0','Atlas 2','1','3','0.0.60','BC66NBR01A10','Vodafone','Italy','1162','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','1156','6.0','alto','bajo'
'ed147c08c9a4e3ed3bbbc15dd075ee51','ATLAS_2SPB','1','38','0.3.40V12BC660','BC660KGLAAR01A05','1nce','Germany','3060','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','195','5.0','bajo','bajo'
'5931751ce1add0a2dbbe48bbbac3516d','ATLAS_2SPB','68','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Italy','3380','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','199','2.0','muy bajo','bajo'
'5e9a9974db291d47f80d561941bad8f6','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','1257','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','196','6.0','alto','bajo'
'2c332b11e61f7029054c3edaddba7ba8','ATLAS_2SPB','29','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Spain','3702','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','86','13.0','muy alto','bajo'
'1419d588c395aa9382eb5ea05033ab70','ATLAS_2S','2','7','0.1.12','BC66NBR01A11','1nce','Spain','422','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','874','4.0','muy bajo','bajo'
'6977ca363c8f19dd0f5f99f6e330ce71','Atlas 2','2','5','0.0.60','BC66NBR01A10','Movistar','Spain','811','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','76','5.0','bajo','bajo'
'eb30b3ca4797a4e25103bd1138b9c990','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','3100','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','307','7.0','alto','bajo'
'7f5b0fb002b0ffabd92c55753f2791af','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3084','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','199','6.0','alto','bajo'
'6038b4a9a07f7fd2a69552956f9813c7','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','1nce','Spain','2170','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','674','7.0','alto','bajo'
'b4116f527fc42979e1065df39286c17e','ATLAS_2G_SPB','1','38','0.2.40V12','M66FCR01A02BT','Vodafone','Italy','3052','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','282','2.0','muy bajo','bajo'
'5b864f7ad849e27dfcbb05ca0b95fadf','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','551','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','402','4.0','muy bajo','bajo'
'6afa25c90960818e5be404cc7f91cd10','Atlas 2','3','2','0.0.43','BC66NBR01A10','Vodafone','Netherlands','501','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','150','2.0','muy bajo','bajo'
'dd008da3164c22018cd03fdabae0077d','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','2152','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','707','5.0','bajo','bajo'
'68e22799f61c52e612c3405ac57f020e','ATLAS_2SPB','46','16','0.1.34V11','BC66NBR01A11','Vodafone','Netherlands','2225','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','424','8.0','alto','bajo'
'b9d014dc0a0d36bdabd899a6466ad61b','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','522','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','637','6.0','alto','bajo'
'215082ecf143ee809d385d6de64bd3d4','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','861','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','644','4.0','muy bajo','bajo'
'f3388b610d8577cdcd7e9db0197e3a12','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','3870','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','0','4.0','muy bajo','bajo'
'e4902794723cbb51349f9174d3cdf8e4','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3590','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','190','15.0','muy alto','bajo'
'd3a4bc24ae51f6b3397dbadac3a3d319','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3306','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','208','34.0','muy alto','bajo'
'107b66290688d606e82f648ef4864ef8','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3208','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','280','3.0','muy bajo','bajo'
'1576cdff137a4419571576890b443584','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2298','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','604','2.0','muy bajo','bajo'
'aff7354b748060b393bfecfeb58bd191','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','2118','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','120','3.0','muy bajo','bajo'
'2b443b988649b7166a99a13e329fb33f','ATLAS_2SP','18','1','0.1.17USA','BC66NBR01A11','Vodafone','United States','2241','Grupo3 (Zona Subtropical +)','Grupo A (America Oeste)','America/Los_Angeles','242','2.0','muy bajo','bajo'
'81ae212ca2d4740d62783d68a07bb4d0','ATLAS_2SPB','47','35','0.1.37V11','BC66NBR01A11','Movistar','Portugal','2932','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','351','13.0','muy alto','bajo'
'e358fde3cc74b1d40fd20f4dfe73a125','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3478','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','78','4.0','muy bajo','bajo'
'aa7da0cf80d71734ce1fdfdcb3024b31','ATLAS_2G_SPB','2','28','0.2.33V11','M66FBR03A08','Movistar','Spain','882','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','642','6.0','alto','bajo'
'588873f1eeef45a52c1acc0be5eed77c','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','3453','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','243','6.0','alto','bajo'
'0098beaf097c17b3b056ec590cd68834','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2183','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','360','37.0','muy alto','bajo'
'eb17b908d7e0c4b1bae194238c72a502','ATLAS_2S','2','7','0.1.15','BC66NBR01A10','Movistar','Spain','3397','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','466','4.0','muy bajo','bajo'
'6c20a2c57604a0ef1011698cbf110f20','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','3386','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','245','4.0','muy bajo','bajo'
'e787d5244601e27c175750eed5dbeb70','Atlas 2','2','6','0.0.60','BC66NBR01A10','1nce','Spain','1267','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','692','16.0','muy alto','bajo'
'8cf5177592562cde22e13bbc296041eb','ATLAS_2SPB','1','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Germany','3143','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','110','3.0','muy bajo','bajo'
'fe4eca6fecaee2f6c0e02a34dd9891b0','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','456','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','363','66.0','muy alto','bajo'
'ed68307120a03a15554ede3227864c93','ATLAS_2SPB','2','31','0.1.37V11','BC66NBR01A11','Vodafone','Spain','3499','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','168','37.0','muy alto','bajo'
'e0dec893027718a723eacd212e790d7d','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','2324','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','711','5.0','bajo','bajo'
'163840703aff715555b09f7655bab47c','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','483','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1387','3.0','muy bajo','bajo'
'7b2c1271a28f223d17a8336f9f15cf2f','Atlas 2','2','5','0.0.60','BC66NBR01A10','Movistar','Spain','843','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1190','5.0','bajo','bajo'
'3a7bcb738b44a5d7fec56b9e3e6d86b4','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3390','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','128','7.0','alto','bajo'
'7d45954bf16377c75cd19cee910ed0f3','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3301','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','78','4.0','muy bajo','bajo'
'21bc74f4e9f74e08d520fb5ab67a2a32','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3461','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','63','3.0','muy bajo','bajo'
'c21fdcde6450aa647ac35dbe4727366c','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','2891','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','457','4.0','muy bajo','bajo'
'be5b68b4179dd8279977b61511c18038','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','3208','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','280','4.0','muy bajo','bajo'
'b9566acdc0507140c511b53a1b057157','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Spain','3175','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','219','3.0','muy bajo','bajo'
'0e2cdb3ff544bbd286f25383e0ab72f4','ATLAS_2SPB','46','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Netherlands','3065','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','137','4.0','muy bajo','bajo'
'c5f9d8ce117dc107141f94c2c07af04b','ATLAS_2G_SPB','2','18','0.2.34V11','M66FBR03A07','','Portugal','2177','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','455','5.0','bajo','bajo'
'f2cf570a4bd050092a6672ced6be7ba8','ATLAS_2G_SP','17','7','0.2.17Tur','M66FBR03A07','VTurkey','Türkiye','3727','Grupo3 (Zona Subtropical +)','Grupo D (Europa / Africa Oeste)','Europe/Istanbul','0','2.0','muy bajo','bajo'
'4373125b7f484a1b30f03c9128b842fd','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','3442','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Atlantic/Canary','237','4.0','muy bajo','bajo'
'c762d1531300f5de33eb1b227fe47a48','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2244','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','623','4.0','muy bajo','bajo'
'8d8e684031c8e0c5f3855b56935972e7','Atlas 2','2','5','0.0.50','BC66NBR01A10','Movistar','Spain','571','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','667','3.0','muy bajo','bajo'
'29941398ca5d6bc95d2f3d02a1567aa6','ATLAS_2SP','29','7','0.1.17','BC66NBR01A11','Vodafone','Spain','1873','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','0','4.0','muy bajo','bajo'
'5b00f5441121d064ad7b9cbe023649d1','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Spain','3873','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','73','3.0','muy bajo','bajo'
'6721414f3cf2e8abca5dd680a3728268','ATLAS_2G_SPB','5','22','0.2.37V11','M66FCR01A02BT','Movistar','United Kingdom','1956','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/London','294','5.0','bajo','bajo'
'c20f6f0c7f3d565874c33a650d777051','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','1062','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1002','3.0','muy bajo','bajo'
'a799653f8e568a8cad162ffb09fdb125','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2229','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','625','10.0','alto','bajo'
'25b2bbd864723f0c6996b8738515315e','Atlas 2','2','5','0.0.60','BC66NBR01A10','Movistar','Spain','851','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1185','3.0','muy bajo','bajo'
'a6d3b6e8468935e304cebb2b3da90516','ATLAS_2G_SPB','47','18','0.2.34V11','M66FCR01A02BT','','Portugal','2178','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','614','2.0','muy bajo','bajo'
'a5d2ac698ef8e46aeec9d1460213f412','ATLAS_2G_SPB','17','34','0.2.36V11Tur','M66FCR01A03BT','VTurkey','Türkiye','2728','Grupo3 (Zona Subtropical +)','Grupo D (Europa / Africa Oeste)','Europe/Istanbul','8','4.0','muy bajo','bajo'
'514669805ae5750691fafd1bb46fa50b','Atlas 2','20','2','0.0.44','BC66NBR01A10','Telstra','Australia','1924','Grupo5 (Zona Subtropical -)','Grupo E (Asia Oeste / Medio Oriente)','Australia/Perth','570','12.0','muy alto','bajo'
'da65585d1dcd9436ecebadf6dd7585c5','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3603','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','94','6.0','alto','bajo'
'460b398da1d34849e018b4fb5c6e7b86','ATLAS_2G_SP','2','7','0.2.17','M66FBR03A07','Movistar','Spain','1257','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','206','7.0','alto','bajo'
'498c64810fb0734e50eeaf1d9b388f2e','ATLAS_2SP','2','7','0.1.17','BC66NBR01A10','Vodafone','Spain','635','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','420','4.0','muy bajo','bajo'
'db026c36006456fd65f60209dff8aab9','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Movistar','Spain','855','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','615','9.0','alto','bajo'
'9488a81f570371356415b65b208f16d0','Atlas 2','2','5','0.0.50','BC66NBR01A10','Vodafone','Spain','911','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1361','3.0','muy bajo','bajo'
'1076cbeb73d0b626977073b3fee53bda','ATLAS_2G_SPB','5','12','0.2.30V10','M66FBR03A07','Vodafone','United Kingdom','1991','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/London','3','11.0','muy alto','bajo'
'eab727200575316cdb436adff0024b8b','ATLAS_2G','4','7','0.2.16','M66FBR03A07','Vodafone','Italy','977','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','828','5.0','bajo','bajo'
'89aa290751ada32b0496d76c9944bb78','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Movistar','Spain','2332','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','589','5.0','bajo','bajo'
'a20936a554ef3bad3e037f06fbbe147e','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','2074','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','517','3.0','muy bajo','bajo'
'07d818693155d7e0eebb8c255b8034a5','ATLAS_2G_SPB','17','33','0.2.36V11Tur','M66FCR01A03BT','VTurkey','Türkiye','2835','Grupo3 (Zona Subtropical +)','Grupo D (Europa / Africa Oeste)','Europe/Istanbul','224','3.0','muy bajo','bajo'
'34f0f128ccff0f4f9423d6624cbb1345','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3516','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','226','6.0','alto','bajo'
'cbfbf9011a686cfd995ee36aa472ffdf','ATLAS_2G_SPB','2','18','0.2.34V11','M66FCR01A02BT','Movistar','Portugal','2177','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','472','7.0','alto','bajo'
'f356acf07e11f514a095fce3f6a03cdf','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2279','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','617','8.0','alto','bajo'
'2d1e05fdb57d3e6890449f154d72472d','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Vodafone','Spain','3227','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','459','4.0','muy bajo','bajo'
'a25c728442ae95efbd3a1269d429a1d3','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3240','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','274','5.0','bajo','bajo'
'cb72b87200342d2dd37106ec97b2b6dc','ATLAS_2SPB','46','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Germany','3182','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','325','3.0','muy bajo','bajo'
'203e4fd27aa456dde93a18b062876945','Atlas 2','2','6','0.0.60','BC66NBR01A10','Movistar','Spain','763','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1246','2.0','muy bajo','bajo'
'09a0c32a111a9338984121f29330d4db','ATLAS_2SP','2','7','0.1.17','BC66NBR01A11','Vodafone','Spain','728','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','0','1.0','muy bajo','bajo'
'9737e3b1c3ae203107df888f7b07c627','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','2386','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','302','5.0','bajo','bajo'
'fe8e8011cfdf1edd1fa422681cf06dbf','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2385','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','541','5.0','bajo','bajo'
'8ac35d6d3ce0f5cf833b42cf1a836988','Atlas 2','15','5','0.0.50','BC66NBR01A10','Vodafone','Italy','772','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','39','2.0','muy bajo','bajo'
'758c440ef72def4ff68e94f06192fbb5','Atlas 2','31','2','0.0.43','BC66NBR01A10','Vodafone','Spain','3568','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','420','15.0','muy alto','bajo'
'a3279db607caae572ab4e47b390d0c09','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3031','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','307','3.0','muy bajo','bajo'
'f8ef7ab525e812b05757d3c1cdbf0ac0','ATLAS_2SP','2','7','0.1.17','BC66NBR01A11','Movistar','Spain','3153','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','861','5.0','bajo','bajo'
'b6e76dbcdecef88850c4c4d6904dc423','ATLAS_2SPB','46','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Germany','3182','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','178','3.0','muy bajo','bajo'
'fe47a676aa52899fc6e03f23ebd9e304','Atlas 2','3','5','0.0.50','BC66NBR01A10','Vodafone','Netherlands','1319','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','471','4.0','muy bajo','bajo'
